District,Incidence_Month,Year,Incidence_per_1k,lag1_rainfall,lag2_rainfall,lag3_rainfall,lag1_temperature,lag2_temperature,lag3_temperature
Nkhotakota,July,2018,77.5694,0,0,0.01,293.432,295.751,296.255
Nkhotakota,August,2018,74.3047,0,0,0,292.433,293.432,295.751
Nkhotakota,September,2018,79.8762,0,0,0,294.833,292.433,293.432
Nkhotakota,October,2018,85.806,0,0,0,297.189,294.833,292.433
Nkhotakota,November,2018,45.2556,0,0,0,297.537,297.189,294.833
Nkhotakota,December,2018,23.6631,0.01,0,0,298.436,297.537,297.189
Nkhotakota,January,2019,33.2044,0.03,0.01,0,297.261,298.436,297.537
Nkhotakota,February,2019,28.533,0.03,0.03,0.01,297.461,297.261,298.436
Nkhotakota,March,2019,32.3044,0.03,0.03,0.03,297.473,297.461,297.261
Nkhotakota,April,2019,35.1784,0.02,0.03,0.03,297.655,297.473,297.461
Nkhotakota,May,2019,35.2355,0.01,0.02,0.03,297.023,297.655,297.473
Nkhotakota,June,2019,42.0499,0,0.01,0.02,295.345,297.023,297.655
Nkhotakota,July,2019,42.7585,0,0,0.01,292.901,295.345,297.023
Nkhotakota,August,2019,50.4629,0,0,0,292.964,292.901,295.345
Nkhotakota,September,2019,57.7547,0,0,0,294.739,292.964,292.901
Nkhotakota,October,2019,65.208,0,0,0,296.367,294.739,292.964
Nkhotakota,November,2019,45.8959,0,0,0,298.953,296.367,294.739
Nkhotakota,December,2019,18.0392,0.01,0,0,299.435,298.953,296.367
Nkhotakota,January,2020,37.2118,0.03,0.01,0,297.692,299.435,298.953
Nkhotakota,February,2020,31.9476,0.03,0.03,0.01,297.538,297.692,299.435
Nkhotakota,March,2020,43.6685,0.03,0.03,0.03,297.539,297.538,297.692
Nkhotakota,April,2020,36.3089,0.01,0.03,0.03,297.406,297.539,297.538
Nkhotakota,May,2020,40.4901,0,0.01,0.03,297.531,297.406,297.539
Nkhotakota,June,2020,38.8059,0,0,0.01,295.289,297.531,297.406
Nkhotakota,July,2020,47.8253,0,0,0,293.516,295.289,297.531
Nkhotakota,August,2020,47.0538,0,0,0,292.344,293.516,295.289
Nkhotakota,September,2020,68.5559,0,0,0,294.226,292.344,293.516
Nkhotakota,October,2020,67.0105,0,0,0,296.343,294.226,292.344
Nkhotakota,November,2020,51.3664,0,0,0,299.054,296.343,294.226
Nkhotakota,December,2020,27.1069,0,0,0,300.026,299.054,296.343
Nkhotakota,January,2021,51.7835,0.02,0,0,297.962,300.026,299.054
Nkhotakota,February,2021,53.6091,0.03,0.02,0,297.177,297.962,300.026
Nkhotakota,March,2021,63.0373,0.03,0.03,0.02,297.588,297.177,297.962
Nkhotakota,April,2021,55.0819,0.03,0.03,0.03,296.309,297.588,297.177
Nkhotakota,May,2021,71.8839,0,0.03,0.03,295.904,296.309,297.588
Nkhotakota,June,2021,80.3231,0,0,0.03,294.085,295.904,296.309
Nkhotakota,July,2021,81.784,0,0,0,292.757,294.085,295.904
Nkhotakota,August,2021,71.8101,0,0,0,292.307,292.757,294.085
Nkhotakota,September,2021,88.6049,0,0,0,294.081,292.307,292.757
Nkhotakota,October,2021,83.4499,0,0,0,296.346,294.081,292.307
Nkhotakota,November,2021,58.6259,0,0,0,298.442,296.346,294.081
Nkhotakota,December,2021,41.1899,0,0,0,300.558,298.442,296.346
Nkhotakota,January,2022,65.6255,0.01,0,0,300.056,300.558,298.442
Nkhotakota,February,2022,85.6906,0.03,0.01,0,297.023,300.056,300.558
Nkhotakota,March,2022,74.7487,0.04,0.03,0.01,296.608,297.023,300.056
Nkhotakota,April,2022,77.1533,0.01,0.04,0.03,297.257,296.608,297.023
Nkhotakota,May,2022,70.7754,0.01,0.01,0.04,296.72,297.257,296.608
Nkhotakota,June,2022,70.019,0,0.01,0.01,295.207,296.72,297.257
Nkhotakota,July,2022,58.9885,0,0,0.01,292.386,295.207,296.72
Nkhotakota,August,2022,69.1342,0,0,0,292.485,292.386,295.207
Nkhotakota,September,2022,60.7604,0,0,0,294.236,292.485,292.386
Nkhotakota,October,2022,51.8705,0,0,0,295.81,294.236,292.485
Nkhotakota,November,2022,39.2595,0,0,0,298.871,295.81,294.236
Nkhotakota,December,2022,21.0363,0,0,0,299.458,298.871,295.81
Nkhotakota,January,2023,38.5188,0.04,0,0,297.144,299.458,298.871
Nkhotakota,February,2023,32.3769,0.03,0.04,0,296.865,297.144,299.458
Nkhotakota,March,2023,30.1535,0.03,0.03,0.04,297.417,296.865,297.144
Nkhotakota,April,2023,26.3334,0.03,0.03,0.03,296.855,297.417,296.865
Nkhotakota,May,2023,32.4913,0.01,0.03,0.03,296.292,296.855,297.417
Nkhotakota,June,2023,44.8414,0,0.01,0.03,295.671,296.292,296.855
Nkhotakota,July,2023,45.4201,0,0,0.01,294.919,295.671,296.292
Nkhotakota,August,2023,57.9395,0,0,0,293.004,294.919,295.671
Nkhotakota,September,2023,75.6514,0,0,0,294.232,293.004,294.919
Nkhotakota,October,2023,83.47,0,0,0,297.394,294.232,293.004
Nkhotakota,November,2023,50.0248,0,0,0,299.877,297.394,294.232
Nkhotakota,December,2023,43.9058,0.01,0,0,299.503,299.877,297.394
Nkhotakota,January,2024,75.3353,0.02,0.01,0,299.327,299.503,299.877
Nkhotakota,February,2024,66.8982,0.03,0.02,0.01,297.695,299.327,299.503
Nkhotakota,March,2024,65.1538,0.03,0.03,0.02,298.245,297.695,299.327
Nkhotakota,April,2024,76.86,0.02,0.03,0.03,297.945,298.245,297.695
Nkhotakota,May,2024,90.0795,0,0.02,0.03,296.989,297.945,298.245
Nkhotakota,June,2024,91.658,0,0,0.02,295.236,296.989,297.945
Nkhotakota,July,2024,84.0886,0,0,0,293.342,295.236,296.989
Nkhotakota,August,2024,89.6894,0,0,0,293.979,293.342,295.236
Nkhotakota,September,2024,68.2569,0,0,0,294.905,293.979,293.342
Nkhotakota,October,2024,77.8039,0,0,0,296.709,294.905,293.979
Nkhotakota,November,2024,62.8758,0,0,0,297.928,296.709,294.905
Nkhotakota,December,2024,39.2685,0.01,0,0,299.516,297.928,296.709
Nsanje,April,2018,18.3799,0.01,0.01,0,300.189,300.568,300.854
Nsanje,May,2018,24.4564,0,0.01,0.01,299.113,300.189,300.568
Nsanje,June,2018,18.9876,0,0,0.01,298.055,299.113,300.189
Nsanje,July,2018,21.7454,0,0,0,295.339,298.055,299.113
Nsanje,August,2018,20.0994,0,0,0,293.468,295.339,298.055
Nsanje,September,2018,22.2128,0,0,0,298.215,293.468,295.339
Nsanje,October,2018,18.9041,0,0,0,301.059,298.215,293.468
Nsanje,November,2018,12.1064,0,0,0,299.867,301.059,298.215
Nsanje,December,2018,12.517,0.01,0,0,300.789,299.867,301.059
Nsanje,January,2019,5.7419,0.01,0.01,0,300.483,300.789,299.867
Nsanje,February,2019,23.1349,0.03,0.01,0.01,299.857,300.483,300.789
Nsanje,March,2019,19.1562,0.01,0.03,0.01,300.164,299.857,300.483
Nsanje,April,2019,21.2472,0.03,0.01,0.03,298.766,300.164,299.857
Nsanje,May,2019,31.8495,0,0.03,0.01,298.384,298.766,300.164
Nsanje,June,2019,23.8166,0,0,0.03,296.011,298.384,298.766
Nsanje,July,2019,22.3221,0,0,0,293.865,296.011,298.384
Nsanje,August,2019,23.6233,0,0,0,293.839,293.865,296.011
Nsanje,September,2019,27.638,0,0,0,296.957,293.839,293.865
Nsanje,October,2019,27.3529,0,0,0,298.163,296.957,293.839
Nsanje,November,2019,19.2447,0,0,0,302.461,298.163,296.957
Nsanje,December,2019,7.5248,0.01,0,0,302.736,302.461,298.163
Nsanje,January,2020,25.9935,0.01,0.01,0,302.424,302.736,302.461
Nsanje,February,2020,31.1793,0.02,0.01,0.01,299.699,302.424,302.736
Nsanje,March,2020,53.6286,0.01,0.02,0.01,300.298,299.699,302.424
Nsanje,April,2020,42.2398,0,0.01,0.02,300.072,300.298,299.699
Nsanje,May,2020,38.4671,0,0,0.01,299.842,300.072,300.298
Nsanje,June,2020,38.48,0,0,0,296.65,299.842,300.072
Nsanje,July,2020,30.8703,0,0,0,294.468,296.65,299.842
Nsanje,August,2020,29.2672,0,0,0,293.492,294.468,296.65
Nsanje,September,2020,43.3761,0,0,0,296.301,293.492,294.468
Nsanje,October,2020,35.0807,0,0,0,299.144,296.301,293.492
Nsanje,November,2020,24.8475,0,0,0,301.144,299.144,296.301
Nsanje,December,2020,16.4652,0,0,0,304.439,301.144,299.144
Nsanje,January,2021,24.2089,0.01,0,0,301.387,304.439,301.144
Nsanje,February,2021,25.4901,0.02,0.01,0,300.734,301.387,304.439
Nsanje,March,2021,25.5312,0.01,0.02,0.01,301.759,300.734,301.387
Nsanje,April,2021,30.1876,0.01,0.01,0.02,299.855,301.759,300.734
Nsanje,May,2021,34.4233,0,0.01,0.01,298.245,299.855,301.759
Nsanje,June,2021,22.7665,0,0,0.01,295.698,298.245,299.855
Nsanje,July,2021,22.6747,0,0,0,294.453,295.698,298.245
Nsanje,August,2021,19.7202,0,0,0,293.742,294.453,295.698
Nsanje,September,2021,18.5687,0,0,0,296.104,293.742,294.453
Nsanje,October,2021,18.0847,0,0,0,298.931,296.104,293.742
Nsanje,November,2021,10.6035,0,0,0,300.558,298.931,296.104
Nsanje,December,2021,14.4121,0,0,0,302.989,300.558,298.931
Nsanje,January,2022,10.0331,0,0,0,303.711,302.989,300.558
Nsanje,February,2022,10.3752,0.03,0,0,299.532,303.711,302.989
Nsanje,March,2022,39.3239,0.02,0.03,0,299.595,299.532,303.711
Nsanje,April,2022,50.0319,0.02,0.02,0.03,298.715,299.595,299.532
Nsanje,May,2022,78.8623,0,0.02,0.02,298.303,298.715,299.595
Nsanje,June,2022,49.2886,0,0,0.02,295.712,298.303,298.715
Nsanje,July,2022,29.8039,0,0,0,292.964,295.712,298.303
Nsanje,August,2022,25.9909,0,0,0,293.53,292.964,295.712
Nsanje,September,2022,22.5823,0,0,0,296.087,293.53,292.964
Nsanje,October,2022,22.6041,0,0,0,298.545,296.087,293.53
Nsanje,November,2022,13.3516,0,0,0,302.434,298.545,296.087
Nsanje,December,2022,17.8332,0,0,0,301.552,302.434,298.545
Nsanje,January,2023,27.4601,0.01,0,0,300.547,301.552,302.434
Nsanje,February,2023,19.3959,0.01,0.01,0,299.697,300.547,301.552
Nsanje,March,2023,16.6364,0.02,0.01,0.01,300.18,299.697,300.547
Nsanje,April,2023,24.0031,0.04,0.02,0.01,298.471,300.18,299.697
Nsanje,May,2023,54.8958,0,0.04,0.02,298.174,298.471,300.18
Nsanje,June,2023,41.4563,0,0,0.04,297.312,298.174,298.471
Nsanje,July,2023,28.9133,0,0,0,296.454,297.312,298.174
Nsanje,August,2023,27.5794,0,0,0,294.507,296.454,297.312
Nsanje,September,2023,39.8625,0,0,0,295.956,294.507,296.454
Nsanje,October,2023,30.1033,0,0,0,300.69,295.956,294.507
Nsanje,November,2023,16.8964,0,0,0,302.187,300.69,295.956
Nsanje,December,2023,16.1469,0,0,0,302.382,302.187,300.69
Nsanje,January,2024,29.3107,0.01,0,0,303.194,302.382,302.187
Nsanje,February,2024,32.6197,0.01,0.01,0,300.736,303.194,302.382
Nsanje,March,2024,36.314,0,0.01,0.01,302.012,300.736,303.194
Nsanje,April,2024,42.4862,0,0,0.01,301.551,302.012,300.736
Nsanje,May,2024,52.133,0,0,0,299.167,301.551,302.012
Nsanje,June,2024,42.682,0,0,0,297.204,299.167,301.551
Nsanje,July,2024,42.8596,0,0,0,295.251,297.204,299.167
Nsanje,August,2024,51.3352,0,0,0,295.756,295.251,297.204
Nsanje,September,2024,51.284,0,0,0,297.118,295.756,295.251
Nsanje,October,2024,27.4711,0,0,0,299.167,297.118,295.756
Nsanje,November,2024,25.1467,0,0,0,300.089,299.167,297.118
Nsanje,December,2024,16.5929,0,0,0,302.485,300.089,299.167
Ntcheu,April,2018,56.796,0.01,0.02,0.01,296.097,296.331,296.245
Ntcheu,May,2018,45.7648,0.01,0.01,0.02,294.56,296.097,296.331
Ntcheu,June,2018,36.4133,0,0.01,0.01,293.617,294.56,296.097
Ntcheu,July,2018,22.9142,0,0,0.01,291.304,293.617,294.56
Ntcheu,August,2018,15.6152,0,0,0,290.256,291.304,293.617
Ntcheu,September,2018,12.9291,0,0,0,294.015,290.256,291.304
Ntcheu,October,2018,17.9133,0,0,0,296.82,294.015,290.256
Ntcheu,November,2018,13.5066,0,0,0,296.416,296.82,294.015
Ntcheu,December,2018,20.7632,0.01,0,0,297.119,296.416,296.82
Ntcheu,January,2019,20.8867,0.02,0.01,0,296.392,297.119,296.416
Ntcheu,February,2019,31.8902,0.02,0.02,0.01,295.925,296.392,297.119
Ntcheu,March,2019,55.8019,0.02,0.02,0.02,296.113,295.925,296.392
Ntcheu,April,2019,38.3531,0.03,0.02,0.02,295.856,296.113,295.925
Ntcheu,May,2019,58.7135,0,0.03,0.02,295.271,295.856,296.113
Ntcheu,June,2019,28.5776,0,0,0.03,292.785,295.271,295.856
Ntcheu,July,2019,20.2999,0,0,0,290.479,292.785,295.271
Ntcheu,August,2019,13.3461,0,0,0,290.564,290.479,292.785
Ntcheu,September,2019,13.7323,0,0,0,293.403,290.564,290.479
Ntcheu,October,2019,17.0404,0,0,0,294.729,293.403,290.564
Ntcheu,November,2019,15.6104,0,0,0,298.365,294.729,293.403
Ntcheu,December,2019,33.3968,0.01,0,0,298.896,298.365,294.729
Ntcheu,January,2020,53.0036,0.02,0.01,0,297.036,298.896,298.365
Ntcheu,February,2020,43.5462,0.03,0.02,0.01,295.858,297.036,298.896
Ntcheu,March,2020,72.4002,0.01,0.03,0.02,296.357,295.858,297.036
Ntcheu,April,2020,73.0054,0,0.01,0.03,295.923,296.357,295.858
Ntcheu,May,2020,52.0642,0,0,0.01,295.961,295.923,296.357
Ntcheu,June,2020,31.0526,0,0,0,293.123,295.961,295.923
Ntcheu,July,2020,17.4575,0,0,0,291.165,293.123,295.961
Ntcheu,August,2020,12.5639,0,0,0,290.22,291.165,293.123
Ntcheu,September,2020,13.6611,0,0,0,293.014,290.22,291.165
Ntcheu,October,2020,18.1474,0,0,0,295.448,293.014,290.22
Ntcheu,November,2020,19.5888,0,0,0,297.882,295.448,293.014
Ntcheu,December,2020,18.9118,0,0,0,300.004,297.882,295.448
Ntcheu,January,2021,37.3615,0.01,0,0,297.483,300.004,297.882
Ntcheu,February,2021,27.8282,0.02,0.01,0,296.414,297.483,300.004
Ntcheu,March,2021,43.8102,0.02,0.02,0.01,296.715,296.414,297.483
Ntcheu,April,2021,39.987,0.02,0.02,0.02,294.887,296.715,296.414
Ntcheu,May,2021,43.8046,0,0.02,0.02,293.757,294.887,296.715
Ntcheu,June,2021,29.0411,0,0,0.02,291.599,293.757,294.887
Ntcheu,July,2021,21.0083,0,0,0,290.529,291.599,293.757
Ntcheu,August,2021,15.0384,0,0,0,290.06,290.529,291.599
Ntcheu,September,2021,15.2548,0,0,0,292.484,290.06,290.529
Ntcheu,October,2021,16.0895,0,0,0,295.078,292.484,290.06
Ntcheu,November,2021,13.9427,0,0,0,297.274,295.078,292.484
Ntcheu,December,2021,14.3377,0,0,0,299.57,297.274,295.078
Ntcheu,January,2022,19.9744,0,0,0,299.66,299.57,297.274
Ntcheu,February,2022,20.4405,0.03,0,0,295.683,299.66,299.57
Ntcheu,March,2022,15.2893,0.02,0.03,0,295.785,295.683,299.66
Ntcheu,April,2022,31.6479,0.01,0.02,0.03,295.6,295.785,295.683
Ntcheu,May,2022,43.8011,0,0.01,0.02,295.019,295.6,295.785
Ntcheu,June,2022,32.6602,0,0,0.01,292.839,295.019,295.6
Ntcheu,July,2022,17.322,0,0,0,289.846,292.839,295.019
Ntcheu,August,2022,16.9497,0,0,0,290.327,289.846,292.839
Ntcheu,September,2022,14.9292,0,0,0,292.692,290.327,289.846
Ntcheu,October,2022,20.9324,0,0,0,294.754,292.692,290.327
Ntcheu,November,2022,14.5963,0,0,0,298.448,294.754,292.692
Ntcheu,December,2022,18.2066,0,0,0,298.143,298.448,294.754
Ntcheu,January,2023,37.5059,0.02,0,0,295.922,298.143,298.448
Ntcheu,February,2023,22.1383,0.03,0.02,0,295.501,295.922,298.143
Ntcheu,March,2023,32.5545,0.03,0.03,0.02,295.911,295.501,295.922
Ntcheu,April,2023,32.6537,0.03,0.03,0.03,295.372,295.911,295.501
Ntcheu,May,2023,46.9125,0.01,0.03,0.03,294.346,295.372,295.911
Ntcheu,June,2023,44.7279,0,0.01,0.03,293.329,294.346,295.372
Ntcheu,July,2023,28.487,0,0,0.01,292.545,293.329,294.346
Ntcheu,August,2023,19.9114,0,0,0,290.799,292.545,293.329
Ntcheu,September,2023,22.3011,0,0,0,292.645,290.799,292.545
Ntcheu,October,2023,28.5466,0,0,0,296.683,292.645,290.799
Ntcheu,November,2023,22.5895,0,0,0,298.791,296.683,292.645
Ntcheu,December,2023,27.4152,0,0,0,298.288,298.791,296.683
Ntcheu,January,2024,40.8064,0.01,0,0,299.154,298.288,298.791
Ntcheu,February,2024,36.6805,0.02,0.01,0,296.867,299.154,298.288
Ntcheu,March,2024,38.7364,0.01,0.02,0.01,297.154,296.867,299.154
Ntcheu,April,2024,52.3153,0.01,0.01,0.02,296.474,297.154,296.867
Ntcheu,May,2024,63.7379,0,0.01,0.01,295.304,296.474,297.154
Ntcheu,June,2024,32.0172,0,0,0.01,293.157,295.304,296.474
Ntcheu,July,2024,24.0863,0,0,0,291.404,293.157,295.304
Ntcheu,August,2024,17.621,0,0,0,292.45,291.404,293.157
Ntcheu,September,2024,14.824,0,0,0,293.314,292.45,291.404
Ntcheu,October,2024,16.0086,0,0,0,295.716,293.314,292.45
Ntcheu,November,2024,15.5871,0,0,0,296.532,295.716,293.314
Ntcheu,December,2024,25.1458,0,0,0,298.033,296.532,295.716
Ntchisi,April,2018,96.0705,0.01,0.02,0.02,295.194,295.499,295.223
Ntchisi,May,2018,77.8867,0.01,0.01,0.02,293.987,295.194,295.499
Ntchisi,June,2018,51.8761,0,0.01,0.01,293.434,293.987,295.194
Ntchisi,July,2018,32.6544,0,0,0.01,291.014,293.434,293.987
Ntchisi,August,2018,24.6699,0,0,0,290.268,291.014,293.434
Ntchisi,September,2018,29.5029,0,0,0,293.028,290.268,291.014
Ntchisi,October,2018,42.882,0,0,0,295.653,293.028,290.268
Ntchisi,November,2018,35.9196,0,0,0,295.959,295.653,293.028
Ntchisi,December,2018,31.3515,0,0,0,296.87,295.959,295.653
Ntchisi,January,2019,38.3653,0.02,0,0,295.412,296.87,295.959
Ntchisi,February,2019,16.9165,0.02,0.02,0,295.367,295.412,296.87
Ntchisi,March,2019,13.2754,0.02,0.02,0.02,295.432,295.367,295.412
Ntchisi,April,2019,14.2584,0.02,0.02,0.02,295.536,295.432,295.367
Ntchisi,May,2019,12.2341,0,0.02,0.02,294.822,295.536,295.432
Ntchisi,June,2019,7.9897,0,0,0.02,293.041,294.822,295.536
Ntchisi,July,2019,5.4694,0,0,0,290.535,293.041,294.822
Ntchisi,August,2019,4.9457,0,0,0,290.783,290.535,293.041
Ntchisi,September,2019,7.7539,0,0,0,293.054,290.783,290.535
Ntchisi,October,2019,16.0407,0,0,0,294.784,293.054,290.783
Ntchisi,November,2019,25.24,0,0,0,297.708,294.784,293.054
Ntchisi,December,2019,44.487,0.01,0,0,297.804,297.708,294.784
Ntchisi,January,2020,79.3159,0.02,0.01,0,296.009,297.804,297.708
Ntchisi,February,2020,41.4765,0.03,0.02,0.01,295.425,296.009,297.804
Ntchisi,March,2020,57.3896,0.02,0.03,0.02,295.627,295.425,296.009
Ntchisi,April,2020,63.9291,0.01,0.02,0.03,295.343,295.627,295.425
Ntchisi,May,2020,54.9897,0,0.01,0.02,295.264,295.343,295.627
Ntchisi,June,2020,35.2195,0,0,0.01,293.185,295.264,295.343
Ntchisi,July,2020,26.8272,0,0,0,291.446,293.185,295.264
Ntchisi,August,2020,16.7488,0,0,0,290.252,291.446,293.185
Ntchisi,September,2020,28.8584,0,0,0,292.72,290.252,291.446
Ntchisi,October,2020,50.8828,0,0,0,294.853,292.72,290.252
Ntchisi,November,2020,65.3715,0,0,0,297.604,294.853,292.72
Ntchisi,December,2020,68.0479,0,0,0,298.474,297.604,294.853
Ntchisi,January,2021,102.7317,0.01,0,0,296.18,298.474,297.604
Ntchisi,February,2021,68.8075,0.03,0.01,0,295.116,296.18,298.474
Ntchisi,March,2021,93.8455,0.02,0.03,0.01,295.51,295.116,296.18
Ntchisi,April,2021,57.4138,0.02,0.02,0.03,294.091,295.51,295.116
Ntchisi,May,2021,48.1404,0,0.02,0.02,293.509,294.091,295.51
Ntchisi,June,2021,30.1455,0,0,0.02,291.566,293.509,294.091
Ntchisi,July,2021,18.1133,0,0,0,290.344,291.566,293.509
Ntchisi,August,2021,14.4878,0,0,0,289.978,290.344,291.566
Ntchisi,September,2021,26.6471,0,0,0,292.419,289.978,290.344
Ntchisi,October,2021,42.77,0,0,0,294.776,292.419,289.978
Ntchisi,November,2021,51.7024,0,0,0,296.969,294.776,292.419
Ntchisi,December,2021,61.8858,0,0,0,299.107,296.969,294.776
Ntchisi,January,2022,59.8711,0,0,0,298.467,299.107,296.969
Ntchisi,February,2022,51.4861,0.02,0,0,294.909,298.467,299.107
Ntchisi,March,2022,28.9446,0.03,0.02,0,294.72,294.909,298.467
Ntchisi,April,2022,23.4819,0.01,0.03,0.02,295.276,294.72,294.909
Ntchisi,May,2022,18.4037,0.01,0.01,0.03,294.559,295.276,294.72
Ntchisi,June,2022,14.6646,0,0.01,0.01,292.77,294.559,295.276
Ntchisi,July,2022,11.4757,0,0,0.01,289.952,292.77,294.559
Ntchisi,August,2022,11.9052,0,0,0,290.312,289.952,292.77
Ntchisi,September,2022,14.7685,0,0,0,292.387,290.312,289.952
Ntchisi,October,2022,27.6084,0,0,0,294.159,292.387,290.312
Ntchisi,November,2022,33.0347,0,0,0,297.5,294.159,292.387
Ntchisi,December,2022,38.5507,0,0,0,297.644,297.5,294.159
Ntchisi,January,2023,67.4614,0.03,0,0,295.084,297.644,297.5
Ntchisi,February,2023,40.5849,0.02,0.03,0,294.773,295.084,297.644
Ntchisi,March,2023,45.9411,0.02,0.02,0.03,295.211,294.773,295.084
Ntchisi,April,2023,25.7251,0.02,0.02,0.02,294.882,295.211,294.773
Ntchisi,May,2023,29.7825,0.01,0.02,0.02,294.187,294.882,295.211
Ntchisi,June,2023,27.867,0,0.01,0.02,293.169,294.187,294.882
Ntchisi,July,2023,19.5366,0,0,0.01,292.174,293.169,294.187
Ntchisi,August,2023,16.1641,0,0,0,290.764,292.174,293.169
Ntchisi,September,2023,34.6612,0,0,0,292.576,290.764,292.174
Ntchisi,October,2023,50.3259,0,0,0,295.995,292.576,290.764
Ntchisi,November,2023,58.6645,0,0,0,298.474,295.995,292.576
Ntchisi,December,2023,86.3023,0,0,0,297.986,298.474,295.995
Ntchisi,January,2024,115.499,0.01,0,0,297.879,297.986,298.474
Ntchisi,February,2024,73.8749,0.02,0.01,0,295.943,297.879,297.986
Ntchisi,March,2024,78.3745,0.02,0.02,0.01,296.272,295.943,297.879
Ntchisi,April,2024,96.5269,0.01,0.02,0.02,295.959,296.272,295.943
Ntchisi,May,2024,95.3542,0,0.01,0.02,294.772,295.959,296.272
Ntchisi,June,2024,77.629,0,0,0.01,292.835,294.772,295.959
Ntchisi,July,2024,47.9145,0,0,0,290.899,292.835,294.772
Ntchisi,August,2024,41.9,0,0,0,291.848,290.899,292.835
Ntchisi,September,2024,59.9091,0,0,0,292.926,291.848,290.899
Ntchisi,October,2024,80.4837,0,0,0,295.275,292.926,291.848
Ntchisi,November,2024,82.3913,0,0,0,296.421,295.275,292.926
Ntchisi,December,2024,115.1461,0,0,0,297.755,296.421,295.275
Phalombe,April,2018,41.4657,0.01,0.02,0.01,297.01,297.05,296.918
Phalombe,May,2018,33.4009,0.01,0.01,0.02,295.189,297.01,297.05
Phalombe,June,2018,20.2307,0,0.01,0.01,294.117,295.189,297.01
Phalombe,July,2018,19.2287,0,0,0.01,291.767,294.117,295.189
Phalombe,August,2018,13.8413,0,0,0,290.601,291.767,294.117
Phalombe,September,2018,13.2331,0,0,0,294.601,290.601,291.767
Phalombe,October,2018,12.2731,0,0,0,296.917,294.601,290.601
Phalombe,November,2018,9.3417,0,0,0,296.009,296.917,294.601
Phalombe,December,2018,8.5425,0.01,0,0,297.205,296.009,296.917
Phalombe,January,2019,10.6024,0.02,0.01,0,297.057,297.205,296.009
Phalombe,February,2019,11.8399,0.02,0.02,0.01,296.477,297.057,297.205
Phalombe,March,2019,17.3089,0.01,0.02,0.02,296.874,296.477,297.057
Phalombe,April,2019,16.2844,0.03,0.01,0.02,296.103,296.874,296.477
Phalombe,May,2019,25.8964,0,0.03,0.01,295.68,296.103,296.874
Phalombe,June,2019,11.7901,0,0,0.03,292.914,295.68,296.103
Phalombe,July,2019,7.0849,0,0,0,290.984,292.914,295.68
Phalombe,August,2019,6.3619,0,0,0,290.779,290.984,292.914
Phalombe,September,2019,5.9653,0,0,0,293.721,290.779,290.984
Phalombe,October,2019,6.1919,0,0,0,294.717,293.721,290.779
Phalombe,November,2019,6.6702,0,0,0,298.51,294.717,293.721
Phalombe,December,2019,13.0683,0.01,0,0,298.981,298.51,294.717
Phalombe,January,2020,23.1935,0.01,0.01,0,297.756,298.981,298.51
Phalombe,February,2020,23.9656,0.03,0.01,0.01,296.336,297.756,298.981
Phalombe,March,2020,35.1002,0.01,0.03,0.01,297.033,296.336,297.756
Phalombe,April,2020,29.9211,0,0.01,0.03,296.353,297.033,296.336
Phalombe,May,2020,22.4414,0,0,0.01,296.174,296.353,297.033
Phalombe,June,2020,11.7633,0,0,0,293.089,296.174,296.353
Phalombe,July,2020,1.1757,0,0,0,291.32,293.089,296.174
Phalombe,August,2020,0.4125,0,0,0,290.187,291.32,293.089
Phalombe,September,2020,6.4673,0,0,0,293.188,290.187,291.32
Phalombe,October,2020,7.9826,0,0,0,295.434,293.188,290.187
Phalombe,November,2020,9.5443,0,0,0,297.49,295.434,293.188
Phalombe,December,2020,11.2538,0,0,0,300.209,297.49,295.434
Phalombe,January,2021,23.9609,0.01,0,0,298.138,300.209,297.49
Phalombe,February,2021,21.3019,0.02,0.01,0,297.189,298.138,300.209
Phalombe,March,2021,27.1246,0.01,0.02,0.01,297.478,297.189,298.138
Phalombe,April,2021,27.5241,0.01,0.01,0.02,295.659,297.478,297.189
Phalombe,May,2021,24.5709,0,0.01,0.01,294.172,295.659,297.478
Phalombe,June,2021,14.9874,0,0,0.01,292.205,294.172,295.659
Phalombe,July,2021,10.2192,0,0,0,291.13,292.205,294.172
Phalombe,August,2021,9.7961,0,0,0,290.57,291.13,292.205
Phalombe,September,2021,10.5865,0,0,0,292.83,290.57,291.13
Phalombe,October,2021,7.8094,0,0,0,295.307,292.83,290.57
Phalombe,November,2021,6.2415,0,0,0,297.199,295.307,292.83
Phalombe,December,2021,8.3786,0,0,0,299.514,297.199,295.307
Phalombe,January,2022,6.8609,0,0,0,300.075,299.514,297.199
Phalombe,February,2022,8.1477,0.03,0,0,296.11,300.075,299.514
Phalombe,March,2022,8.6603,0.01,0.03,0,296.577,296.11,300.075
Phalombe,April,2022,11.5854,0.02,0.01,0.03,295.887,296.577,296.11
Phalombe,May,2022,16.946,0,0.02,0.01,295.38,295.887,296.577
Phalombe,June,2022,14.0858,0,0,0.02,293.198,295.38,295.887
Phalombe,July,2022,6.48,0,0,0,290.371,293.198,295.38
Phalombe,August,2022,8.7147,0,0,0,290.828,290.371,293.198
Phalombe,September,2022,9.5872,0,0,0,292.954,290.828,290.371
Phalombe,October,2022,11.0874,0,0,0,294.732,292.954,290.828
Phalombe,November,2022,10.805,0,0,0,298.603,294.732,292.954
Phalombe,December,2022,13.887,0,0,0,298.229,298.603,294.732
