District,Incidence_Month,Year,Incidence_per_1k,Temperature,Precipitation,lag1_rainfall,lag2_rainfall,lag3_rainfall,lag1_temperature,lag2_temperature,lag3_temperature
Nkhotakota,August,2024,89.6894,294.905,0,0,0,0,293.979,293.342,295.236
Nkhotakota,September,2024,68.2569,296.709,0,0,0,0,294.905,293.979,293.342
Nkhotakota,October,2024,77.8039,297.928,0,0,0,0,296.709,294.905,293.979
Nkhotakota,November,2024,62.8758,299.516,0.01,0,0,0,297.928,296.709,294.905
Nkhotakota,December,2024,39.2685,299.803,0.01,0.01,0,0,299.516,297.928,296.709
Nsanje,April,2018,18.3799,299.113,0,0.01,0.01,0,300.189,300.568,300.854
Nsanje,May,2018,24.4564,298.055,0,0,0.01,0.01,299.113,300.189,300.568
Nsanje,June,2018,18.9876,295.339,0,0,0,0.01,298.055,299.113,300.189
Nsanje,July,2018,21.7454,293.468,0,0,0,0,295.339,298.055,299.113
Nsanje,August,2018,20.0994,298.215,0,0,0,0,293.468,295.339,298.055
Nsanje,September,2018,22.2128,301.059,0,0,0,0,298.215,293.468,295.339
Nsanje,October,2018,18.9041,299.867,0,0,0,0,301.059,298.215,293.468
Nsanje,November,2018,12.1064,300.789,0.01,0,0,0,299.867,301.059,298.215
Nsanje,December,2018,12.517,300.483,0.01,0.01,0,0,300.789,299.867,301.059
Nsanje,January,2019,5.7419,299.857,0.03,0.01,0.01,0,300.483,300.789,299.867
Nsanje,February,2019,23.1349,300.164,0.01,0.03,0.01,0.01,299.857,300.483,300.789
Nsanje,March,2019,19.1562,298.766,0.03,0.01,0.03,0.01,300.164,299.857,300.483
Nsanje,April,2019,21.2472,298.384,0,0.03,0.01,0.03,298.766,300.164,299.857
Nsanje,May,2019,31.8495,296.011,0,0,0.03,0.01,298.384,298.766,300.164
Nsanje,June,2019,23.8166,293.865,0,0,0,0.03,296.011,298.384,298.766
Nsanje,July,2019,22.3221,293.839,0,0,0,0,293.865,296.011,298.384
Nsanje,August,2019,23.6233,296.957,0,0,0,0,293.839,293.865,296.011
Nsanje,September,2019,27.638,298.163,0,0,0,0,296.957,293.839,293.865
Nsanje,October,2019,27.3529,302.461,0,0,0,0,298.163,296.957,293.839
Nsanje,November,2019,19.2447,302.736,0.01,0,0,0,302.461,298.163,296.957
Nsanje,December,2019,7.5248,302.424,0.01,0.01,0,0,302.736,302.461,298.163
Nsanje,January,2020,25.9935,299.699,0.02,0.01,0.01,0,302.424,302.736,302.461
Nsanje,February,2020,31.1793,300.298,0.01,0.02,0.01,0.01,299.699,302.424,302.736
Nsanje,March,2020,53.6286,300.072,0,0.01,0.02,0.01,300.298,299.699,302.424
Nsanje,April,2020,42.2398,299.842,0,0,0.01,0.02,300.072,300.298,299.699
Nsanje,May,2020,38.4671,296.65,0,0,0,0.01,299.842,300.072,300.298
Nsanje,June,2020,38.48,294.468,0,0,0,0,296.65,299.842,300.072
Nsanje,July,2020,30.8703,293.492,0,0,0,0,294.468,296.65,299.842
Nsanje,August,2020,29.2672,296.301,0,0,0,0,293.492,294.468,296.65
Nsanje,September,2020,43.3761,299.144,0,0,0,0,296.301,293.492,294.468
Nsanje,October,2020,35.0807,301.144,0,0,0,0,299.144,296.301,293.492
Nsanje,November,2020,24.8475,304.439,0,0,0,0,301.144,299.144,296.301
Nsanje,December,2020,16.4652,301.387,0.01,0,0,0,304.439,301.144,299.144
Nsanje,January,2021,24.2089,300.734,0.02,0.01,0,0,301.387,304.439,301.144
Nsanje,February,2021,25.4901,301.759,0.01,0.02,0.01,0,300.734,301.387,304.439
Nsanje,March,2021,25.5312,299.855,0.01,0.01,0.02,0.01,301.759,300.734,301.387
Nsanje,April,2021,30.1876,298.245,0,0.01,0.01,0.02,299.855,301.759,300.734
Nsanje,May,2021,34.4233,295.698,0,0,0.01,0.01,298.245,299.855,301.759
Nsanje,June,2021,22.7665,294.453,0,0,0,0.01,295.698,298.245,299.855
Nsanje,July,2021,22.6747,293.742,0,0,0,0,294.453,295.698,298.245
Nsanje,August,2021,19.7202,296.104,0,0,0,0,293.742,294.453,295.698
Nsanje,September,2021,18.5687,298.931,0,0,0,0,296.104,293.742,294.453
Nsanje,October,2021,18.0847,300.558,0,0,0,0,298.931,296.104,293.742
Nsanje,November,2021,10.6035,302.989,0,0,0,0,300.558,298.931,296.104
Nsanje,December,2021,14.4121,303.711,0,0,0,0,302.989,300.558,298.931
Nsanje,January,2022,10.0331,299.532,0.03,0,0,0,303.711,302.989,300.558
Nsanje,February,2022,10.3752,299.595,0.02,0.03,0,0,299.532,303.711,302.989
Nsanje,March,2022,39.3239,298.715,0.02,0.02,0.03,0,299.595,299.532,303.711
Nsanje,April,2022,50.0319,298.303,0,0.02,0.02,0.03,298.715,299.595,299.532
Nsanje,May,2022,78.8623,295.712,0,0,0.02,0.02,298.303,298.715,299.595
Nsanje,June,2022,49.2886,292.964,0,0,0,0.02,295.712,298.303,298.715
Nsanje,July,2022,29.8039,293.53,0,0,0,0,292.964,295.712,298.303
Nsanje,August,2022,25.9909,296.087,0,0,0,0,293.53,292.964,295.712
Nsanje,September,2022,22.5823,298.545,0,0,0,0,296.087,293.53,292.964
Nsanje,October,2022,22.6041,302.434,0,0,0,0,298.545,296.087,293.53
Nsanje,November,2022,13.3516,301.552,0,0,0,0,302.434,298.545,296.087
Nsanje,December,2022,17.8332,300.547,0.01,0,0,0,301.552,302.434,298.545
Nsanje,January,2023,27.4601,299.697,0.01,0.01,0,0,300.547,301.552,302.434
Nsanje,February,2023,19.3959,300.18,0.02,0.01,0.01,0,299.697,300.547,301.552
Nsanje,March,2023,16.6364,298.471,0.04,0.02,0.01,0.01,300.18,299.697,300.547
Nsanje,April,2023,24.0031,298.174,0,0.04,0.02,0.01,298.471,300.18,299.697
Nsanje,May,2023,54.8958,297.312,0,0,0.04,0.02,298.174,298.471,300.18
Nsanje,June,2023,41.4563,296.454,0,0,0,0.04,297.312,298.174,298.471
Nsanje,July,2023,28.9133,294.507,0,0,0,0,296.454,297.312,298.174
Nsanje,August,2023,27.5794,295.956,0,0,0,0,294.507,296.454,297.312
Nsanje,September,2023,39.8625,300.69,0,0,0,0,295.956,294.507,296.454
Nsanje,October,2023,30.1033,302.187,0,0,0,0,300.69,295.956,294.507
Nsanje,November,2023,16.8964,302.382,0,0,0,0,302.187,300.69,295.956
Nsanje,December,2023,16.1469,303.194,0.01,0,0,0,302.382,302.187,300.69
Nsanje,January,2024,29.3107,300.736,0.01,0.01,0,0,303.194,302.382,302.187
Nsanje,February,2024,32.6197,302.012,0,0.01,0.01,0,300.736,303.194,302.382
Nsanje,March,2024,36.314,301.551,0,0,0.01,0.01,302.012,300.736,303.194
Nsanje,April,2024,42.4862,299.167,0,0,0,0.01,301.551,302.012,300.736
Nsanje,May,2024,52.133,297.204,0,0,0,0,299.167,301.551,302.012
Nsanje,June,2024,42.682,295.251,0,0,0,0,297.204,299.167,301.551
Nsanje,July,2024,42.8596,295.756,0,0,0,0,295.251,297.204,299.167
Nsanje,August,2024,51.3352,297.118,0,0,0,0,295.756,295.251,297.204
Nsanje,September,2024,51.284,299.167,0,0,0,0,297.118,295.756,295.251
Nsanje,October,2024,27.4711,300.089,0,0,0,0,299.167,297.118,295.756
Nsanje,November,2024,25.1467,302.485,0,0,0,0,300.089,299.167,297.118
Nsanje,December,2024,16.5929,303.936,0,0,0,0,302.485,300.089,299.167
Ntcheu,April,2018,56.796,294.56,0.01,0.01,0.02,0.01,296.097,296.331,296.245
Ntcheu,May,2018,45.7648,293.617,0,0.01,0.01,0.02,294.56,296.097,296.331
Ntcheu,June,2018,36.4133,291.304,0,0,0.01,0.01,293.617,294.56,296.097
Ntcheu,July,2018,22.9142,290.256,0,0,0,0.01,291.304,293.617,294.56
Ntcheu,August,2018,15.6152,294.015,0,0,0,0,290.256,291.304,293.617
Ntcheu,September,2018,12.9291,296.82,0,0,0,0,294.015,290.256,291.304
Ntcheu,October,2018,17.9133,296.416,0,0,0,0,296.82,294.015,290.256
Ntcheu,November,2018,13.5066,297.119,0.01,0,0,0,296.416,296.82,294.015
Ntcheu,December,2018,20.7632,296.392,0.02,0.01,0,0,297.119,296.416,296.82
Ntcheu,January,2019,20.8867,295.925,0.02,0.02,0.01,0,296.392,297.119,296.416
Ntcheu,February,2019,31.8902,296.113,0.02,0.02,0.02,0.01,295.925,296.392,297.119
Ntcheu,March,2019,55.8019,295.856,0.03,0.02,0.02,0.02,296.113,295.925,296.392
Ntcheu,April,2019,38.3531,295.271,0,0.03,0.02,0.02,295.856,296.113,295.925
Ntcheu,May,2019,58.7135,292.785,0,0,0.03,0.02,295.271,295.856,296.113
Ntcheu,June,2019,28.5776,290.479,0,0,0,0.03,292.785,295.271,295.856
Ntcheu,July,2019,20.2999,290.564,0,0,0,0,290.479,292.785,295.271
Ntcheu,August,2019,13.3461,293.403,0,0,0,0,290.564,290.479,292.785
Ntcheu,September,2019,13.7323,294.729,0,0,0,0,293.403,290.564,290.479
Ntcheu,October,2019,17.0404,298.365,0,0,0,0,294.729,293.403,290.564
Ntcheu,November,2019,15.6104,298.896,0.01,0,0,0,298.365,294.729,293.403
Ntcheu,December,2019,33.3968,297.036,0.02,0.01,0,0,298.896,298.365,294.729
Ntcheu,January,2020,53.0036,295.858,0.03,0.02,0.01,0,297.036,298.896,298.365
Ntcheu,February,2020,43.5462,296.357,0.01,0.03,0.02,0.01,295.858,297.036,298.896
Ntcheu,March,2020,72.4002,295.923,0,0.01,0.03,0.02,296.357,295.858,297.036
Ntcheu,April,2020,73.0054,295.961,0,0,0.01,0.03,295.923,296.357,295.858
Ntcheu,May,2020,52.0642,293.123,0,0,0,0.01,295.961,295.923,296.357
Ntcheu,June,2020,31.0526,291.165,0,0,0,0,293.123,295.961,295.923
Ntcheu,July,2020,17.4575,290.22,0,0,0,0,291.165,293.123,295.961
Ntcheu,August,2020,12.5639,293.014,0,0,0,0,290.22,291.165,293.123
Ntcheu,September,2020,13.6611,295.448,0,0,0,0,293.014,290.22,291.165
Ntcheu,October,2020,18.1474,297.882,0,0,0,0,295.448,293.014,290.22
Ntcheu,November,2020,19.5888,300.004,0,0,0,0,297.882,295.448,293.014
Ntcheu,December,2020,18.9118,297.483,0.01,0,0,0,300.004,297.882,295.448
Ntcheu,January,2021,37.3615,296.414,0.02,0.01,0,0,297.483,300.004,297.882
Ntcheu,February,2021,27.8282,296.715,0.02,0.02,0.01,0,296.414,297.483,300.004
Ntcheu,March,2021,43.8102,294.887,0.02,0.02,0.02,0.01,296.715,296.414,297.483
Ntcheu,April,2021,39.987,293.757,0,0.02,0.02,0.02,294.887,296.715,296.414
Ntcheu,May,2021,43.8046,291.599,0,0,0.02,0.02,293.757,294.887,296.715
Ntcheu,June,2021,29.0411,290.529,0,0,0,0.02,291.599,293.757,294.887
Ntcheu,July,2021,21.0083,290.06,0,0,0,0,290.529,291.599,293.757
Ntcheu,August,2021,15.0384,292.484,0,0,0,0,290.06,290.529,291.599
Ntcheu,September,2021,15.2548,295.078,0,0,0,0,292.484,290.06,290.529
Ntcheu,October,2021,16.0895,297.274,0,0,0,0,295.078,292.484,290.06
Ntcheu,November,2021,13.9427,299.57,0,0,0,0,297.274,295.078,292.484
Ntcheu,December,2021,14.3377,299.66,0,0,0,0,299.57,297.274,295.078
Ntcheu,January,2022,19.9744,295.683,0.03,0,0,0,299.66,299.57,297.274
Ntcheu,February,2022,20.4405,295.785,0.02,0.03,0,0,295.683,299.66,299.57
Ntcheu,March,2022,15.2893,295.6,0.01,0.02,0.03,0,295.785,295.683,299.66
Ntcheu,April,2022,31.6479,295.019,0,0.01,0.02,0.03,295.6,295.785,295.683
Ntcheu,May,2022,43.8011,292.839,0,0,0.01,0.02,295.019,295.6,295.785
Ntcheu,June,2022,32.6602,289.846,0,0,0,0.01,292.839,295.019,295.6
Ntcheu,July,2022,17.322,290.327,0,0,0,0,289.846,292.839,295.019
Ntcheu,August,2022,16.9497,292.692,0,0,0,0,290.327,289.846,292.839
Ntcheu,September,2022,14.9292,294.754,0,0,0,0,292.692,290.327,289.846
Ntcheu,October,2022,20.9324,298.448,0,0,0,0,294.754,292.692,290.327
Ntcheu,November,2022,14.5963,298.143,0,0,0,0,298.448,294.754,292.692
Ntcheu,December,2022,18.2066,295.922,0.02,0,0,0,298.143,298.448,294.754
Ntcheu,January,2023,37.5059,295.501,0.03,0.02,0,0,295.922,298.143,298.448
Ntcheu,February,2023,22.1383,295.911,0.03,0.03,0.02,0,295.501,295.922,298.143
Ntcheu,March,2023,32.5545,295.372,0.03,0.03,0.03,0.02,295.911,295.501,295.922
Ntcheu,April,2023,32.6537,294.346,0.01,0.03,0.03,0.03,295.372,295.911,295.501
Ntcheu,May,2023,46.9125,293.329,0,0.01,0.03,0.03,294.346,295.372,295.911
Ntcheu,June,2023,44.7279,292.545,0,0,0.01,0.03,293.329,294.346,295.372
Ntcheu,July,2023,28.487,290.799,0,0,0,0.01,292.545,293.329,294.346
Ntcheu,August,2023,19.9114,292.645,0,0,0,0,290.799,292.545,293.329
Ntcheu,September,2023,22.3011,296.683,0,0,0,0,292.645,290.799,292.545
Ntcheu,October,2023,28.5466,298.791,0,0,0,0,296.683,292.645,290.799
Ntcheu,November,2023,22.5895,298.288,0,0,0,0,298.791,296.683,292.645
Ntcheu,December,2023,27.4152,299.154,0.01,0,0,0,298.288,298.791,296.683
Ntcheu,January,2024,40.8064,296.867,0.02,0.01,0,0,299.154,298.288,298.791
Ntcheu,February,2024,36.6805,297.154,0.01,0.02,0.01,0,296.867,299.154,298.288
Ntcheu,March,2024,38.7364,296.474,0.01,0.01,0.02,0.01,297.154,296.867,299.154
Ntcheu,April,2024,52.3153,295.304,0,0.01,0.01,0.02,296.474,297.154,296.867
Ntcheu,May,2024,63.7379,293.157,0,0,0.01,0.01,295.304,296.474,297.154
Ntcheu,June,2024,32.0172,291.404,0,0,0,0.01,293.157,295.304,296.474
Ntcheu,July,2024,24.0863,292.45,0,0,0,0,291.404,293.157,295.304
Ntcheu,August,2024,17.621,293.314,0,0,0,0,292.45,291.404,293.157
Ntcheu,September,2024,14.824,295.716,0,0,0,0,293.314,292.45,291.404
Ntcheu,October,2024,16.0086,296.532,0,0,0,0,295.716,293.314,292.45
Ntcheu,November,2024,15.5871,298.033,0,0,0,0,296.532,295.716,293.314
Ntcheu,December,2024,25.1458,298.571,0.01,0,0,0,298.033,296.532,295.716
Ntchisi,April,2018,96.0705,293.987,0.01,0.01,0.02,0.02,295.194,295.499,295.223
Ntchisi,May,2018,77.8867,293.434,0,0.01,0.01,0.02,293.987,295.194,295.499
Ntchisi,June,2018,51.8761,291.014,0,0,0.01,0.01,293.434,293.987,295.194
Ntchisi,July,2018,32.6544,290.268,0,0,0,0.01,291.014,293.434,293.987
Ntchisi,August,2018,24.6699,293.028,0,0,0,0,290.268,291.014,293.434
Ntchisi,September,2018,29.5029,295.653,0,0,0,0,293.028,290.268,291.014
Ntchisi,October,2018,42.882,295.959,0,0,0,0,295.653,293.028,290.268
Ntchisi,November,2018,35.9196,296.87,0,0,0,0,295.959,295.653,293.028
Ntchisi,December,2018,31.3515,295.412,0.02,0,0,0,296.87,295.959,295.653
Ntchisi,January,2019,38.3653,295.367,0.02,0.02,0,0,295.412,296.87,295.959
Ntchisi,February,2019,16.9165,295.432,0.02,0.02,0.02,0,295.367,295.412,296.87
Ntchisi,March,2019,13.2754,295.536,0.02,0.02,0.02,0.02,295.432,295.367,295.412
Ntchisi,April,2019,14.2584,294.822,0,0.02,0.02,0.02,295.536,295.432,295.367
Ntchisi,May,2019,12.2341,293.041,0,0,0.02,0.02,294.822,295.536,295.432
Ntchisi,June,2019,7.9897,290.535,0,0,0,0.02,293.041,294.822,295.536
Ntchisi,July,2019,5.4694,290.783,0,0,0,0,290.535,293.041,294.822
Ntchisi,August,2019,4.9457,293.054,0,0,0,0,290.783,290.535,293.041
Ntchisi,September,2019,7.7539,294.784,0,0,0,0,293.054,290.783,290.535
Ntchisi,October,2019,16.0407,297.708,0,0,0,0,294.784,293.054,290.783
Ntchisi,November,2019,25.24,297.804,0.01,0,0,0,297.708,294.784,293.054
Ntchisi,December,2019,44.487,296.009,0.02,0.01,0,0,297.804,297.708,294.784
Ntchisi,January,2020,79.3159,295.425,0.03,0.02,0.01,0,296.009,297.804,297.708
Ntchisi,February,2020,41.4765,295.627,0.02,0.03,0.02,0.01,295.425,296.009,297.804
Ntchisi,March,2020,57.3896,295.343,0.01,0.02,0.03,0.02,295.627,295.425,296.009
Ntchisi,April,2020,63.9291,295.264,0,0.01,0.02,0.03,295.343,295.627,295.425
Ntchisi,May,2020,54.9897,293.185,0,0,0.01,0.02,295.264,295.343,295.627
Ntchisi,June,2020,35.2195,291.446,0,0,0,0.01,293.185,295.264,295.343
Ntchisi,July,2020,26.8272,290.252,0,0,0,0,291.446,293.185,295.264
Ntchisi,August,2020,16.7488,292.72,0,0,0,0,290.252,291.446,293.185
Ntchisi,September,2020,28.8584,294.853,0,0,0,0,292.72,290.252,291.446
Ntchisi,October,2020,50.8828,297.604,0,0,0,0,294.853,292.72,290.252
Ntchisi,November,2020,65.3715,298.474,0,0,0,0,297.604,294.853,292.72
Ntchisi,December,2020,68.0479,296.18,0.01,0,0,0,298.474,297.604,294.853
Ntchisi,January,2021,102.7317,295.116,0.03,0.01,0,0,296.18,298.474,297.604
Ntchisi,February,2021,68.8075,295.51,0.02,0.03,0.01,0,295.116,296.18,298.474
Ntchisi,March,2021,93.8455,294.091,0.02,0.02,0.03,0.01,295.51,295.116,296.18
Ntchisi,April,2021,57.4138,293.509,0,0.02,0.02,0.03,294.091,295.51,295.116
Ntchisi,May,2021,48.1404,291.566,0,0,0.02,0.02,293.509,294.091,295.51
Ntchisi,June,2021,30.1455,290.344,0,0,0,0.02,291.566,293.509,294.091
Ntchisi,July,2021,18.1133,289.978,0,0,0,0,290.344,291.566,293.509
Ntchisi,August,2021,14.4878,292.419,0,0,0,0,289.978,290.344,291.566
Ntchisi,September,2021,26.6471,294.776,0,0,0,0,292.419,289.978,290.344
Ntchisi,October,2021,42.77,296.969,0,0,0,0,294.776,292.419,289.978
Ntchisi,November,2021,51.7024,299.107,0,0,0,0,296.969,294.776,292.419
Ntchisi,December,2021,61.8858,298.467,0,0,0,0,299.107,296.969,294.776
Ntchisi,January,2022,59.8711,294.909,0.02,0,0,0,298.467,299.107,296.969
Ntchisi,February,2022,51.4861,294.72,0.03,0.02,0,0,294.909,298.467,299.107
Ntchisi,March,2022,28.9446,295.276,0.01,0.03,0.02,0,294.72,294.909,298.467
Ntchisi,April,2022,23.4819,294.559,0.01,0.01,0.03,0.02,295.276,294.72,294.909
Ntchisi,May,2022,18.4037,292.77,0,0.01,0.01,0.03,294.559,295.276,294.72
Ntchisi,June,2022,14.6646,289.952,0,0,0.01,0.01,292.77,294.559,295.276
Ntchisi,July,2022,11.4757,290.312,0,0,0,0.01,289.952,292.77,294.559
Ntchisi,August,2022,11.9052,292.387,0,0,0,0,290.312,289.952,292.77
Ntchisi,September,2022,14.7685,294.159,0,0,0,0,292.387,290.312,289.952
Ntchisi,October,2022,27.6084,297.5,0,0,0,0,294.159,292.387,290.312
Ntchisi,November,2022,33.0347,297.644,0,0,0,0,297.5,294.159,292.387
Ntchisi,December,2022,38.5507,295.084,0.03,0,0,0,297.644,297.5,294.159
Ntchisi,January,2023,67.4614,294.773,0.02,0.03,0,0,295.084,297.644,297.5
Ntchisi,February,2023,40.5849,295.211,0.02,0.02,0.03,0,294.773,295.084,297.644
Ntchisi,March,2023,45.9411,294.882,0.02,0.02,0.02,0.03,295.211,294.773,295.084
Ntchisi,April,2023,25.7251,294.187,0.01,0.02,0.02,0.02,294.882,295.211,294.773
Ntchisi,May,2023,29.7825,293.169,0,0.01,0.02,0.02,294.187,294.882,295.211
Ntchisi,June,2023,27.867,292.174,0,0,0.01,0.02,293.169,294.187,294.882
Ntchisi,July,2023,19.5366,290.764,0,0,0,0.01,292.174,293.169,294.187
Ntchisi,August,2023,16.1641,292.576,0,0,0,0,290.764,292.174,293.169
Ntchisi,September,2023,34.6612,295.995,0,0,0,0,292.576,290.764,292.174
Ntchisi,October,2023,50.3259,298.474,0,0,0,0,295.995,292.576,290.764
Ntchisi,November,2023,58.6645,297.986,0,0,0,0,298.474,295.995,292.576
Ntchisi,December,2023,86.3023,297.879,0.01,0,0,0,297.986,298.474,295.995
Ntchisi,January,2024,115.499,295.943,0.02,0.01,0,0,297.879,297.986,298.474
Ntchisi,February,2024,73.8749,296.272,0.02,0.02,0.01,0,295.943,297.879,297.986
Ntchisi,March,2024,78.3745,295.959,0.01,0.02,0.02,0.01,296.272,295.943,297.879
Ntchisi,April,2024,96.5269,294.772,0,0.01,0.02,0.02,295.959,296.272,295.943
Ntchisi,May,2024,95.3542,292.835,0,0,0.01,0.02,294.772,295.959,296.272
Ntchisi,June,2024,77.629,290.899,0,0,0,0.01,292.835,294.772,295.959
Ntchisi,July,2024,47.9145,291.848,0,0,0,0,290.899,292.835,294.772
Ntchisi,August,2024,41.9,292.926,0,0,0,0,291.848,290.899,292.835
Ntchisi,September,2024,59.9091,295.275,0,0,0,0,292.926,291.848,290.899
Ntchisi,October,2024,80.4837,296.421,0,0,0,0,295.275,292.926,291.848
Ntchisi,November,2024,82.3913,297.755,0,0,0,0,296.421,295.275,292.926
Ntchisi,December,2024,115.1461,298.068,0,0,0,0,297.755,296.421,295.275
Phalombe,April,2018,41.4657,295.189,0.01,0.01,0.02,0.01,297.01,297.05,296.918
Phalombe,May,2018,33.4009,294.117,0,0.01,0.01,0.02,295.189,297.01,297.05
Phalombe,June,2018,20.2307,291.767,0,0,0.01,0.01,294.117,295.189,297.01
Phalombe,July,2018,19.2287,290.601,0,0,0,0.01,291.767,294.117,295.189
Phalombe,August,2018,13.8413,294.601,0,0,0,0,290.601,291.767,294.117
Phalombe,September,2018,13.2331,296.917,0,0,0,0,294.601,290.601,291.767
Phalombe,October,2018,12.2731,296.009,0,0,0,0,296.917,294.601,290.601
Phalombe,November,2018,9.3417,297.205,0.01,0,0,0,296.009,296.917,294.601
Phalombe,December,2018,8.5425,297.057,0.02,0.01,0,0,297.205,296.009,296.917
Phalombe,January,2019,10.6024,296.477,0.02,0.02,0.01,0,297.057,297.205,296.009
Phalombe,February,2019,11.8399,296.874,0.01,0.02,0.02,0.01,296.477,297.057,297.205
Phalombe,March,2019,17.3089,296.103,0.03,0.01,0.02,0.02,296.874,296.477,297.057
Phalombe,April,2019,16.2844,295.68,0,0.03,0.01,0.02,296.103,296.874,296.477
Phalombe,May,2019,25.8964,292.914,0,0,0.03,0.01,295.68,296.103,296.874
Phalombe,June,2019,11.7901,290.984,0,0,0,0.03,292.914,295.68,296.103
Phalombe,July,2019,7.0849,290.779,0,0,0,0,290.984,292.914,295.68
Phalombe,August,2019,6.3619,293.721,0,0,0,0,290.779,290.984,292.914
Phalombe,September,2019,5.9653,294.717,0,0,0,0,293.721,290.779,290.984
Phalombe,October,2019,6.1919,298.51,0,0,0,0,294.717,293.721,290.779
Phalombe,November,2019,6.6702,298.981,0.01,0,0,0,298.51,294.717,293.721
Phalombe,December,2019,13.0683,297.756,0.01,0.01,0,0,298.981,298.51,294.717
Phalombe,January,2020,23.1935,296.336,0.03,0.01,0.01,0,297.756,298.981,298.51
Phalombe,February,2020,23.9656,297.033,0.01,0.03,0.01,0.01,296.336,297.756,298.981
Phalombe,March,2020,35.1002,296.353,0,0.01,0.03,0.01,297.033,296.336,297.756
Phalombe,April,2020,29.9211,296.174,0,0,0.01,0.03,296.353,297.033,296.336
Phalombe,May,2020,22.4414,293.089,0,0,0,0.01,296.174,296.353,297.033
Phalombe,June,2020,11.7633,291.32,0,0,0,0,293.089,296.174,296.353
Phalombe,July,2020,1.1757,290.187,0,0,0,0,291.32,293.089,296.174
Phalombe,August,2020,0.4125,293.188,0,0,0,0,290.187,291.32,293.089
Phalombe,September,2020,6.4673,295.434,0,0,0,0,293.188,290.187,291.32
Phalombe,October,2020,7.9826,297.49,0,0,0,0,295.434,293.188,290.187
Phalombe,November,2020,9.5443,300.209,0,0,0,0,297.49,295.434,293.188
Phalombe,December,2020,11.2538,298.138,0.01,0,0,0,300.209,297.49,295.434
Phalombe,January,2021,23.9609,297.189,0.02,0.01,0,0,298.138,300.209,297.49
Phalombe,February,2021,21.3019,297.478,0.01,0.02,0.01,0,297.189,298.138,300.209
Phalombe,March,2021,27.1246,295.659,0.01,0.01,0.02,0.01,297.478,297.189,298.138
Phalombe,April,2021,27.5241,294.172,0,0.01,0.01,0.02,295.659,297.478,297.189
Phalombe,May,2021,24.5709,292.205,0,0,0.01,0.01,294.172,295.659,297.478
Phalombe,June,2021,14.9874,291.13,0,0,0,0.01,292.205,294.172,295.659
Phalombe,July,2021,10.2192,290.57,0,0,0,0,291.13,292.205,294.172
Phalombe,August,2021,9.7961,292.83,0,0,0,0,290.57,291.13,292.205
Phalombe,September,2021,10.5865,295.307,0,0,0,0,292.83,290.57,291.13
Phalombe,October,2021,7.8094,297.199,0,0,0,0,295.307,292.83,290.57
Phalombe,November,2021,6.2415,299.514,0,0,0,0,297.199,295.307,292.83
Phalombe,December,2021,8.3786,300.075,0,0,0,0,299.514,297.199,295.307
Phalombe,January,2022,6.8609,296.11,0.03,0,0,0,300.075,299.514,297.199
Phalombe,February,2022,8.1477,296.577,0.01,0.03,0,0,296.11,300.075,299.514
Phalombe,March,2022,8.6603,295.887,0.02,0.01,0.03,0,296.577,296.11,300.075
Phalombe,April,2022,11.5854,295.38,0,0.02,0.01,0.03,295.887,296.577,296.11
Phalombe,May,2022,16.946,293.198,0,0,0.02,0.01,295.38,295.887,296.577
Phalombe,June,2022,14.0858,290.371,0,0,0,0.02,293.198,295.38,295.887
Phalombe,July,2022,6.48,290.828,0,0,0,0,290.371,293.198,295.38
Phalombe,August,2022,8.7147,292.954,0,0,0,0,290.828,290.371,293.198
Phalombe,September,2022,9.5872,294.732,0,0,0,0,292.954,290.828,290.371
Phalombe,October,2022,11.0874,298.603,0,0,0,0,294.732,292.954,290.828
Phalombe,November,2022,10.805,298.229,0,0,0,0,298.603,294.732,292.954
Phalombe,December,2022,13.887,296.539,0.02,0,0,0,298.229,298.603,294.732
Phalombe,January,2023,34.4961,296.089,0.02,0.02,0,0,296.539,298.229,298.603
Phalombe,February,2023,29.828,296.534,0.02,0.02,0.02,0,296.089,296.539,298.229
Phalombe,March,2023,22.4006,295.609,0.04,0.02,0.02,0.02,296.534,296.089,296.539
Phalombe,April,2023,20.6263,294.94,0,0.04,0.02,0.02,295.609,296.534,296.089
Phalombe,May,2023,36.0705,294.445,0,0,0.04,0.02,294.94,295.609,296.534
Phalombe,June,2023,39.3376,293.73,0,0,0,0.04,294.445,294.94,295.609
Phalombe,July,2023,27.3338,291.513,0,0,0,0,293.73,294.445,294.94
Phalombe,August,2023,21.4176,292.819,0,0,0,0,291.513,293.73,294.445
Phalombe,September,2023,29.4242,296.847,0,0,0,0,292.819,291.513,293.73
Phalombe,October,2023,31.6084,298.729,0,0,0,0,296.847,292.819,291.513
Phalombe,November,2023,21.4788,298.437,0,0,0,0,298.729,296.847,292.819
Phalombe,December,2023,22.266,299.366,0.01,0,0,0,298.437,298.729,296.847
Phalombe,January,2024,30.7005,297.317,0.01,0.01,0,0,299.366,298.437,298.729
Phalombe,February,2024,27.8924,297.941,0.01,0.01,0.01,0,297.317,299.366,298.437
Phalombe,March,2024,26.8682,297.147,0.01,0.01,0.01,0.01,297.941,297.317,299.366
Phalombe,April,2024,37.5996,295.692,0,0.01,0.01,0.01,297.147,297.941,297.317
Phalombe,May,2024,36.1199,293.615,0,0,0.01,0.01,295.692,297.147,297.941
